SALEDATE,WHSALNAME,CMPNAME,LARGENAME_API,MIDNAME_API,SMALLNAME,AVGAMT,STD,TOTQTY,MY_TARGET_ITEM_NAME,MY_TARGET_LARGENAME,MY_TARGET_MIDNAME,WHSALCD
20250421,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),594.737,1.000kg단,2000.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),300.000,1.000kg단,330.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),850.000,1.000kg단,570.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),575.000,1.000kg단,620.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),915.000,1.000kg단,4400.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),594.737,1.000kg단,2000.000,대파,조미채소류,대파,230003
20250421,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),300.000,1.000kg단,330.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg파렛트,1350.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),450.000,1.000kg파렛트,1940.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),640.000,1.000kg파렛트,4340.000,대파,조미채소류,대파,230003
20250422,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),750.000,1.000kg단,2250.000,대파,조미채소류,대파,230003
20250422,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),950.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg파렛트,1350.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),450.000,1.000kg파렛트,1940.000,대파,조미채소류,대파,230003
20250422,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),640.000,1.000kg파렛트,4340.000,대파,조미채소류,대파,230003
20250422,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),750.000,1.000kg단,2250.000,대파,조미채소류,대파,230003
20250422,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),950.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),665.000,1.000kg단,750.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),708.333,1.000kg단,1800.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),900.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,3000.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),445.455,1.000kg단,1000.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),665.000,1.000kg단,750.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),708.333,1.000kg단,1800.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),900.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,3000.000,대파,조미채소류,대파,230003
20250423,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),445.455,1.000kg단,1000.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),675.000,1.000kg단,530.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),700.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg단,1680.000,대파,조미채소류,대파,230003
20250424,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250424,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),500.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),675.000,1.000kg단,530.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),700.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250424,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg단,1680.000,대파,조미채소류,대파,230003
20250424,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250424,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),500.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),720.000,4.000kg비닐봉지,28.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),400.000,1.000kg단,440.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),465.000,1.000kg단,1050.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,2000.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),720.000,4.000kg비닐봉지,28.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),400.000,1.000kg단,440.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),465.000,1.000kg단,1050.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,2000.000,대파,조미채소류,대파,230003
20250425,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,2750.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),500.000,1.000kg단,420.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),505.000,1.000kg단,1330.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),627.273,1.000kg단,4700.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),300.000,1.000kg단,200.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),650.000,1.000kg단,3130.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),500.000,1.000kg단,420.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),505.000,1.000kg단,1330.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),627.273,1.000kg단,4700.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),300.000,1.000kg단,200.000,대파,조미채소류,대파,230003
20250426,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),650.000,1.000kg단,3130.000,대파,조미채소류,대파,230003
20250428,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),625.000,1.000kg파렛트,2000.000,대파,조미채소류,대파,230003
20250428,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1008.333,1.000kg파렛트,3000.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),763.333,1.000kg단,850.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,1500.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),850.000,1.000kg단,2500.000,대파,조미채소류,대파,230003
20250428,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),625.000,1.000kg파렛트,2000.000,대파,조미채소류,대파,230003
20250428,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1008.333,1.000kg파렛트,3000.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),763.333,1.000kg단,850.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,1500.000,대파,조미채소류,대파,230003
20250428,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),850.000,1.000kg단,2500.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),750.000,1.000kg단,190.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,200.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),780.000,1.000kg단,900.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),871.429,1.000kg단,4000.000,대파,조미채소류,대파,230003
20250429,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),600.000,1.000kg파렛트,1000.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),750.000,1.000kg단,190.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),700.000,1.000kg단,200.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),780.000,1.000kg단,900.000,대파,조미채소류,대파,230003
20250429,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),871.429,1.000kg단,4000.000,대파,조미채소류,대파,230003
20250429,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),600.000,1.000kg파렛트,1000.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),780.000,1.000kg단,800.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),864.286,1.000kg단,4500.000,대파,조미채소류,대파,230003
20250430,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,320.000,대파,조미채소류,대파,230003
20250430,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg단,400.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1021.667,1.000kg단,2200.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),780.000,1.000kg단,800.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),864.286,1.000kg단,4500.000,대파,조미채소류,대파,230003
20250430,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,320.000,대파,조미채소류,대파,230003
20250430,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg단,400.000,대파,조미채소류,대파,230003
20250430,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1021.667,1.000kg단,2200.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),840.000,1.000kg단,900.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1016.667,1.000kg단,3600.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1012.727,1.000kg단,5250.000,대파,조미채소류,대파,230003
20250501,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,1340.000,대파,조미채소류,대파,230003
20250501,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,450.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),840.000,1.000kg단,900.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1016.667,1.000kg단,3600.000,대파,조미채소류,대파,230003
20250501,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1012.727,1.000kg단,5250.000,대파,조미채소류,대파,230003
20250501,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,1340.000,대파,조미채소류,대파,230003
20250501,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,450.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1050.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),600.000,1.000kg단,90.000,대파,조미채소류,대파,230003
20250502,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1216.667,1.000kg파렛트,3060.000,대파,조미채소류,대파,230003
20250502,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1025.000,1.000kg단,1550.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1050.000,1.000kg단,850.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1050.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),600.000,1.000kg단,90.000,대파,조미채소류,대파,230003
20250502,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1216.667,1.000kg파렛트,3060.000,대파,조미채소류,대파,230003
20250502,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1025.000,1.000kg단,1550.000,대파,조미채소류,대파,230003
20250502,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1050.000,1.000kg단,850.000,대파,조미채소류,대파,230003
20250503,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),875.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250503,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,210.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),872.000,1.000kg단,1570.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,330.000,대파,조미채소류,대파,230003
20250503,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),875.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250503,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,210.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),872.000,1.000kg단,1570.000,대파,조미채소류,대파,230003
20250503,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,330.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),950.000,1.000kg단,1010.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),812.500,1.000kg단,2600.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1081.250,1.000kg단,3000.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),800.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),963.333,1.000kg단,1700.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),950.000,1.000kg단,1010.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),812.500,1.000kg단,2600.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),1081.250,1.000kg단,3000.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),800.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250505,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),963.333,1.000kg단,1700.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),775.000,1.000kg단,1350.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,130.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg단,400.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,760.000,대파,조미채소류,대파,230003
20250506,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),818.000,1.000kg단,1840.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),775.000,1.000kg단,1350.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,130.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg단,400.000,대파,조미채소류,대파,230003
20250506,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,760.000,대파,조미채소류,대파,230003
20250506,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),818.000,1.000kg단,1840.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,820.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),950.000,1.000kg단,70.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1000.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250507,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),630.000,1.000kg단,815.000,대파,조미채소류,대파,230003
20250507,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,450.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,820.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),950.000,1.000kg단,70.000,대파,조미채소류,대파,230003
20250507,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1000.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250507,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),630.000,1.000kg단,815.000,대파,조미채소류,대파,230003
20250507,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,450.000,대파,조미채소류,대파,230003
20250508,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg파렛트,3600.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),725.000,1.000kg단,690.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),762.857,1.000kg단,2100.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,1450.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),500.000,1.000kg단,160.000,대파,조미채소류,대파,230003
20250508,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),900.000,1.000kg파렛트,3600.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),725.000,1.000kg단,690.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),762.857,1.000kg단,2100.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,1450.000,대파,조미채소류,대파,230003
20250508,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),500.000,1.000kg단,160.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),815.000,1.000kg단,1650.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,3150.000,대파,조미채소류,대파,230003
20250509,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),840.000,1.000kg파렛트,2250.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),658.333,1.000kg단,5650.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),815.000,1.000kg단,1650.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,3150.000,대파,조미채소류,대파,230003
20250509,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),840.000,1.000kg파렛트,2250.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,250.000,대파,조미채소류,대파,230003
20250509,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),658.333,1.000kg단,5650.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,280.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),707.692,1.000kg단,5400.000,대파,조미채소류,대파,230003
20250510,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),733.333,1.000kg단,2320.000,대파,조미채소류,대파,230003
20250510,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),685.000,1.000kg단,3100.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),600.000,1.000kg단,280.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),707.692,1.000kg단,5400.000,대파,조미채소류,대파,230003
20250510,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),733.333,1.000kg단,2320.000,대파,조미채소류,대파,230003
20250510,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250510,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),685.000,1.000kg단,3100.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1060.000,1.000kg파렛트,4150.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,1860.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),825.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),725.000,1.000kg단,590.000,대파,조미채소류,대파,230003
20250512,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),937.500,1.000kg단,1450.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1060.000,1.000kg파렛트,4150.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),850.000,1.000kg단,1860.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),825.000,1.000kg단,700.000,대파,조미채소류,대파,230003
20250512,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),725.000,1.000kg단,590.000,대파,조미채소류,대파,230003
20250512,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),937.500,1.000kg단,1450.000,대파,조미채소류,대파,230003
20250513,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),475.000,1.000kg단,1000.000,대파,조미채소류,대파,230003
20250513,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,2690.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg파렛트,1500.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg파렛트,2000.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1300.000,1.000kg파렛트,2250.000,대파,조미채소류,대파,230003
20250513,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),475.000,1.000kg단,1000.000,대파,조미채소류,대파,230003
20250513,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),1000.000,1.000kg단,2690.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg파렛트,1500.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),800.000,1.000kg파렛트,2000.000,대파,조미채소류,대파,230003
20250513,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1300.000,1.000kg파렛트,2250.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),566.667,1.000kg파렛트,1500.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1100.000,1.000kg파렛트,3150.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),712.500,1.000kg단,1570.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,710.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),566.667,1.000kg파렛트,1500.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),1100.000,1.000kg파렛트,3150.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),712.500,1.000kg단,1570.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,710.000,대파,조미채소류,대파,230003
20250514,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),650.000,1.000kg단,600.000,대파,조미채소류,대파,230003
20250515,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),800.000,1.000kg단,890.000,대파,조미채소류,대파,230003
20250515,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),300.000,1.000kg단,1500.000,대파,조미채소류,대파,230003
20250515,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),660.000,1.000kg단,1800.000,대파,조미채소류,대파,230003
20250515,인천삼산,인천원협삼산(공),조미채소류,대파,대파(일반),500.000,1.000kg단,580.000,대파,조미채소류,대파,230003
20250515,인천삼산,㈜부평농산,조미채소류,대파,대파(일반),800.000,1.000kg단,750.000,대파,조미채소류,대파,230003
20250515,인천삼산,㈜경인농산,조미채소류,대파,대파(일반),800.000,1.000kg단,890.000,대파,조미채소류,대파,230003
