date,cabbage,radish,garlic,onion,daikon,cilantro,artichoke,cabbage_pred_Ridge,radish_pred_Ridge,garlic_pred_Ridge,onion_pred_Ridge,daikon_pred_Ridge,cilantro_pred_Ridge,artichoke_pred_Ridge,cabbage_pred_RandomForestRegressor,radish_pred_RandomForestRegressor,garlic_pred_RandomForestRegressor,onion_pred_RandomForestRegressor,daikon_pred_RandomForestRegressor,cilantro_pred_RandomForestRegressor,artichoke_pred_RandomForestRegressor,cabbage_pred_LGBM,radish_pred_LGBM,garlic_pred_LGBM,onion_pred_LGBM,daikon_pred_LGBM,cilantro_pred_LGBM,artichoke_pred_LGBM,cabbage_pred_XGBoost,radish_pred_XGBoost,garlic_pred_XGBoost,onion_pred_XGBoost,daikon_pred_XGBoost,cilantro_pred_XGBoost,artichoke_pred_XGBoost,cabbage_pred_MLP,radish_pred_MLP,garlic_pred_MLP,onion_pred_MLP,daikon_pred_MLP,cilantro_pred_MLP,artichoke_pred_MLP
2025-09-16,,,,,,,,2375.314254503145,5336.085377071588,7374.602749086508,1159.86198670546,3027.078994032833,8465.138451239427,18305.350330406276,3457.8674000000015,2148.516,4241.2695,1484.7983000000002,1125.1814000000004,5605.423600000002,8083.855000000003,2560.639642843517,2302.849789833112,3496.63566864598,1294.508541455671,1417.169021980674,7472.639629624332,8533.572193611506,3212.3953,3520.9463,3970.3499,1151.1956,1753.6277,8062.047,9331.503,2909.032491425971,503.3565840884968,4169.539845443289,1449.5649208554794,4611.725868752069,10926.501687692797,5563.158370961244
2025-09-17,,,,,,,,2357.274323881158,5393.107647384071,7449.039755827708,1154.31835795644,3043.8939529415647,8389.463857792329,18474.23314088399,3791.5184999999997,2161.2742000000003,4212.0055,1486.0839,1136.0653000000002,5582.114100000002,8020.139200000004,2545.7892841051053,2353.4790183648224,3479.9736410656847,1272.9135933891573,1347.0980270185032,7438.314093850333,8566.321429320386,3087.0603,3387.7354,3587.4792,1103.1951,1633.7732,8381.877,9503.121,2917.627453180357,502.7256621502499,4181.894909473879,1413.7705717553788,4593.257630122684,10985.091062606842,5555.964315262308
2025-09-18,,,,,,,,2340.83037770109,5450.271437116622,7525.223466214133,1148.399693779077,3060.0940459063786,8312.232917449352,18652.548128541443,3773.4246,2183.9784,4194.4004,1490.4563999999998,1116.6754000000003,5552.196000000001,8053.058300000004,2534.6447520555644,2282.8609588335294,3518.9114239877217,1273.8400909707918,1343.810894822474,7438.314093850333,8508.48239499239,3006.5325,3413.7556,3592.875,1160.2999,1632.6844,8000.4194,9415.975,2925.500128747615,500.59316968319916,4194.247271256688,1382.0560758701922,4569.628851219394,11040.520151726732,5550.270651378927
2025-09-19,,,,,,,,2326.3702942540094,5508.127167129096,7602.300549939708,1141.9827062944053,3076.3853377588757,8231.39302352177,18834.053243554517,3791.4533,2202.2762999999995,4203.3302,1491.5922999999998,1109.8095000000003,5585.395100000002,8059.1856000000025,2535.581919490184,2342.237233636514,3486.570271845208,1292.303893382275,1349.435899852858,7429.144328361822,8614.78725584775,2759.005,3414.7974,3632.5386,1162.9622,1640.8185,7839.1743,9072.283,2933.6655431904046,499.12407603118845,4207.033321269443,1350.533208674185,4541.61945085383,11093.653790517277,5544.681288033025
2025-09-20,,,,,,,,2379.1294230463063,5578.458309608965,7457.414390446576,1118.7028398490174,3113.452402163279,8148.632104372775,18831.4039054222,3788.5290000000005,2232.6970999999994,4196.0715,1491.9047999999998,1108.6865000000003,5540.9782000000005,8133.939200000002,2533.770874912527,2265.865672924087,3567.8934830966696,1287.0110068108854,1359.8652285856376,7745.46147922729,8608.157643797324,2775.0186,3444.5505,3445.661,1171.3474,1659.2555,7747.262,9159.686,2941.9030922124507,499.0007012357225,4215.230695944261,1318.0836654893353,4508.692375065645,11142.514564008436,5537.7791913021965
2025-09-21,,,,,,,,2354.62098455471,5646.3785516726075,7531.431834599933,1110.2645523743254,3131.3302445591453,8055.428171771524,19023.614481972116,3798.7715999999996,2232.6970999999994,4193.8199,1491.6191999999999,1108.6865000000003,5517.469499999999,8096.018000000002,2509.1432694360483,2218.5580979469587,3564.991753542355,1259.5684132941367,1365.6648263143654,7842.7468563347265,8577.966562852449,2883.898,2797.2332,3432.3115,1163.4386,1710.0669,8063.355,8804.666,2950.4060533682273,496.6182626167923,4224.751423195137,1286.8850211586275,4473.56824023032,11190.185353227633,5531.766361706224
2025-09-22,,,,,,,,2417.50248225672,5634.90701570895,7731.003787513491,1145.0626310942014,3204.0093691586712,8149.522948202561,19311.358531583704,3813.4950000000013,2160.6412,4204.603400000001,1472.5511999999997,1138.0391000000002,5527.343100000001,8105.243300000005,2601.999009523877,2307.5570304549283,3512.0312018915456,1286.8171437770966,1452.4145643252716,8353.070048806187,8368.186319163715,3105.8838,2729.1052,3639.4978,1136.2365,1697.3107,8500.562,8252.879,2959.7902911109863,489.4479260427965,4244.148782771306,1260.5712900014519,4437.862425428526,11242.08691851449,5531.628454461054
2025-09-23,,,,,,,,2405.7088783736226,5697.173613499639,7811.170060166842,1140.3728337116727,3223.9518986270455,8068.022651916308,19491.52394605324,3806.8730000000005,2161.0306999999993,4218.2987,1480.4314,1142.6378000000002,5512.9093,8130.726600000005,2564.6147113540765,2363.7919964689813,3529.072445466738,1285.6370928102222,1391.7906832031192,8331.817244263326,8550.471573294966,2840.9456,3374.2715,3723.9946,1203.1174,1633.8109,8669.301,9282.738,2968.74791229976,485.6522110234958,4254.4919436229575,1235.3867807614556,4392.806153305465,11282.83585181388,5529.701441186285
2025-09-24,,,,,,,,2395.975354079528,5759.836765977912,7893.760844270831,1135.3122472878042,3243.280117322137,7986.319170908524,19680.679461804684,3432.5401000000006,2166.5824999999995,4236.074100000001,1491.5913,1133.2189,5504.349,8167.9325000000035,2554.3517187669004,2288.085794341827,3529.072445466738,1232.4920925932067,1358.357323975619,8390.848729404204,8448.264269083846,2840.8965,3333.7498,3620.179,1188.052,1600.4287,8649.161,9001.108,2978.0959549400677,481.42842064856836,4264.879097126955,1211.463500799474,4344.066308220305,11322.61764738588,5528.249515494254
2025-09-25,,,,,,,,2387.920052176877,5822.745080399014,7977.597746350941,1129.8624420548251,3262.313639844265,7903.450327725111,19877.341272896727,3802.038900000001,2213.7891999999997,4217.8368,1497.7732,1123.383,5527.8778999999995,8221.433800000006,2564.5342949898563,2336.222405450571,3543.4825945854154,1241.9518904525082,1364.6236909216548,8405.431371952374,8508.588262342928,2792.8843,3333.9888,3627.9058,1196.9747,1610.119,8315.131,8739.372,2995.4411912817964,477.1892896012943,4275.36842466269,1189.2675620837238,4292.545090306058,11361.674288831611,5527.084422717093
2025-09-26,,,,,,,,2381.4145706078766,5885.6842173620225,8062.280789364544,1123.8392216786535,3281.0331958842103,7820.949976575805,20085.649557492685,3808.9781000000007,2195.0816999999997,4218.152499999999,1497.8464999999997,1112.5502000000001,5497.368,8222.091900000005,2585.0782457593473,2269.2632495946905,3517.7834859504424,1252.5227570779105,1346.6610867797488,8332.825269194878,8342.404107249038,2895.7478,3311.8816,3580.7278,1193.9933,1590.14,8227.455,8590.312,3014.8891698253055,473.1902051866346,4285.167837724976,1167.2378927252553,4238.388430270305,11399.57486719241,5526.267216344505
2025-09-27,,,,,,,,2440.984186156206,5961.146096386248,7924.499279728032,1101.0366452543258,3320.1411837618034,7733.123206006035,20103.477671887194,3806.9406000000004,2227.7836999999995,4207.5135,1498.3854999999999,1111.7624000000003,5510.8119,8220.143900000005,2523.66120768229,2329.11037639503,3577.165308740431,1244.1168001544086,1353.5459843138592,8462.0247373195,8472.551129409901,2932.545,2770.606,3507.817,1191.3711,1550.7252,7910.256,8045.2866,3037.1256564597243,469.6558346025388,4292.137347005996,1145.6138046674412,4180.497618987352,11434.776416799845,5524.7742937599805
2025-09-28,,,,,,,,2422.476108540999,6034.4090665009535,8004.859532298157,1092.932090041197,3340.421532318412,7634.72297787853,20315.746675978367,3818.2273000000005,2222.179899999999,4207.18,1503.7116999999998,1111.7624000000003,5513.9785999999995,8238.222300000003,2526.773729933804,2311.597079979657,3534.4067498350837,1270.3598655627743,1358.2227970726447,8385.642528267328,8671.020834507988,2872.1873,2820.1318,3414.1748,1168.9532,1585.5105,8213.037,8097.304,3059.5145779031186,465.57819276774177,4301.575037690485,1125.1651165422588,4120.811287907847,11471.234649167462,5524.577619635823
2025-09-29,,,,,,,,2491.871672594333,6029.284910903534,8212.350429415634,1128.1990143226687,3415.6182330578367,7723.658000010687,20626.850862912328,3454.6681000000012,2118.2435,4236.8958999999995,1491.4098,1131.4202000000002,5498.3384,8325.641500000005,2590.1156234560312,2354.5495823242427,3507.1908383994596,1262.6346990847526,1421.6348963159876,8224.019793481373,8623.366629717406,2821.4338,2672.5312,3558.6758,1230.3563,1633.5262,8908.617,8362.147,3083.192025022025,460.9227897472723,4323.717324808552,1108.8557287285057,4066.4609297320726,11519.542844014508,5528.566773548797
2025-09-30,,,,,,,,2486.7820589733906,6097.609162320721,8300.679708759277,1124.0053564670923,3438.008609585259,7637.631969662652,20828.385598430392,3450.0946000000004,2152.8335999999995,4224.0817,1492.4162,1131.0697000000002,5470.4067000000005,8396.970100000002,2579.088829109583,2340.269444442994,3546.4883609530134,1295.203213335786,1421.5162719960863,8237.335203221735,8364.640141252388,2800.2136,3344.613,3907.4934,1223.9166,1693.1731,8113.6187,7457.6123,3106.4115870982037,460.7671272905437,4334.576003656101,1092.241838272459,4003.2235167289537,11556.77282866243,5533.119174069583
2025-10-01,,,,,,,,2361.085308302162,6131.630026547247,8347.105671141147,1122.6188073922756,3454.1247730983555,7572.166905011914,20964.40828710034,3753.5997,2195.8999,4178.4477,1482.6519999999996,1124.3824000000004,5568.516300000001,8236.382700000002,2575.9172573467167,2326.0072317931667,3402.2951246947246,1261.216716836429,1354.7444585538994,8485.509985685107,8721.732443562862,2985.4604,2781.8416,3736.3948,1229.4749,1633.6677,8267.099,8291.958,3124.3686450565538,454.6494592352841,4343.462414431562,1080.1933236659015,3937.0188164567685,11607.822748109831,5549.849537007655
2025-10-02,,,,,,,,2338.7888894498665,6196.044501404725,8433.414627657468,1117.796403103385,3474.2328579449704,7490.135183509919,21164.496168733876,3783.3685999999993,2213.0424000000003,4201.0587,1493.6875999999995,1111.2122000000004,5570.134500000001,8222.976700000005,2598.7228648197784,2259.840189649,3490.6769920552074,1279.3816079197936,1356.7006030481507,8209.684467891442,8559.15365431106,3000.5933,2755.0625,3733.615,1238.9646,1640.1293,8263.496,8233.593,3148.8658657916267,455.5313757664826,4354.484606801496,1069.0944522376276,3871.41402554326,11647.521577744,5562.572253360178
2025-10-03,,,,,,,,2419.006936042927,6208.889551576691,8650.559289041797,1123.5989044752293,3410.4725077985436,7410.284836040173,20862.053671937832,3770.190399999999,2219.3665,4202.0271999999995,1496.9176999999995,1101.9740000000004,5575.410200000001,8196.600500000002,2623.6042479960056,2311.5027754947873,3454.5822306849623,1291.132535436993,1356.8849275681896,8356.47582261348,8678.770969505109,2921.3557,2744.4753,3720.8997,1224.4735,1725.6049,8111.663,8119.005,3174.275960457579,456.34210965556304,4365.4050062487595,1060.1001378792182,3800.6833110329726,11688.767817958831,5576.400331500989
2025-10-04,,,,,,,,2372.671852424841,6323.580493905265,8411.490203449915,1092.6850921310267,3518.0184145696403,7328.594611506285,21283.989013583872,3774.9100999999996,2226.7089,4183.7716,1497.5974999999994,1100.3079000000005,5555.180100000001,8224.5779,2554.7315115335305,2239.582232169487,3527.0991213306324,1306.7969337194215,1367.24555359257,8161.15655499265,8609.714481305129,2850.7056,2716.7144,3599.1677,1235.818,1704.5221,8066.7974,7956.862,3199.259870408216,459.60422533413845,4370.811169127725,1051.1726871717974,3738.843202692481,11730.216636802392,5595.14100204724
2025-10-05,,,,,,,,2435.390312742441,6339.732262594773,8620.763754478568,1097.401308321682,3452.331392191254,7237.824469409821,20962.18494834654,3796.1348,2232.1426,4175.0436,1504.0751999999995,1101.1862000000003,5579.9297,8163.190100000002,2561.354500067359,2239.582232169487,3492.625368702786,1305.6756356315682,1371.4917334873592,8128.927517921391,8460.738976592083,2795.6868,2743.5867,3552.665,1211.4778,1739.5977,8153.5557,8121.4883,3224.8297796746524,463.0098107122717,4378.8704920510245,1045.3486985484192,3671.130253267239,11776.151039904262,5615.518994953432
2025-10-06,,,,,,,,2493.2038479262665,6316.710202619199,8853.033119570342,1135.9339718709837,3507.0473924405915,7339.458942780849,21143.400680160594,3734.2887000000005,2171.5337999999997,4174.1636,1478.7802999999994,1134.8731000000005,5570.7564999999995,8119.367500000004,2587.362553523307,2276.566349078512,3414.426564299429,1282.9836381225289,1396.2674587997633,8294.650982576015,8326.769910563327,2848.7622,2592.444,3651.3125,1247.6241,1843.132,8338.88,7653.6035,3251.328552950371,465.7592054328183,4395.911579692722,1043.5926196211635,3611.996628561153,11834.607249641125,5646.804033098853
2025-10-07,,,,,,,,2473.80930443,6362.593084142622,8971.819394241098,1134.2506254157965,3502.9645298054265,7266.671536274237,21184.51225004618,3745.5274000000004,2174.1495999999997,4176.3928000000005,1486.3773999999994,1132.2747000000006,5576.590800000001,8123.651500000002,2604.0387579143,2276.566349078512,3515.3255066052575,1318.423736565318,1381.0197297552854,8258.487974160162,8403.976927843318,2914.3877,2882.2278,3843.5225,1120.8146,1772.6187,7239.4014,8566.541,3276.5835918052344,473.3632494351693,4400.449693774428,1042.5740154313883,3543.7057228833046,11884.930588982586,5681.127886896251
2025-10-08,,,,,,,,2466.6860210276855,6414.317256210783,9099.02154741537,1131.9347636938198,3499.8455547459575,7189.993882543529,21223.095300117264,3779.4700000000007,2163.6407,4223.2172,1494.8617,1134.1403000000005,5584.2489000000005,8089.076900000004,2562.20945081029,2278.0602209311733,3497.43451928482,1287.3092600603704,1360.446757544555,8141.709388513226,8393.656842348882,2956.2764,2120.703,3728.8315,1125.2333,1840.5128,7389.9966,8027.8843,3301.472559339149,481.8120789062089,4398.6575514756105,1042.691335276183,3476.6870017923097,11930.127246227987,5720.118463046814
2025-10-09,,,,,,,,2459.686516812908,6460.274059235295,9228.966827442415,1129.9456682352525,3487.667852109722,7112.801680108683,21226.83170095772,3754.755200000001,2192.2721,4203.557600000001,1500.2763999999995,1110.6860000000004,5580.7669000000005,8016.438300000004,2551.5667368463087,2317.5197247147985,3485.8542691436983,1284.601854685453,1360.334417858154,8206.710096984001,8618.44977193992,3049.894,1901.6846,3840.4277,1233.3141,1827.5443,7737.8096,7742.934,3325.8641227618596,492.25566044275763,4395.762624836424,1045.236475119212,3408.7794005299925,11981.053012128006,5763.291059010929
2025-10-10,,,,,,,,2377.310446784147,6573.242805248918,9212.307781650932,1120.0704978590643,3587.4449401392653,7056.438363860008,21887.06038412966,3790.5664000000006,2187.7288,4201.6435,1497.4776999999997,1103.5231000000003,5612.6190000000015,8073.424100000004,2524.6710796235297,2250.560568858918,3509.9538075598457,1277.2594675423748,1358.3943404933311,7272.839497173776,8526.055983388847,2980.2761,1906.1066,3966.7427,1196.4935,1720.064,7519.589,8263.523,3347.316293526887,505.2221960108117,4390.2497518485725,1049.2670901256752,3354.184335951169,12033.896063281705,5812.659915258795
2025-10-11,,,,,,,,2387.1486889827556,6627.646749342604,9086.347168152872,1096.3703689655724,3589.2617397211734,6947.177915403065,21708.47871082271,3793.4115,2219.685,4208.8486,1490.8311999999994,1103.9273000000003,5588.560700000001,7999.606900000002,2493.2917825923478,2345.816870097338,3542.086896550216,1295.6492221273872,1355.508421793047,7323.977122778246,8635.415788381742,2927.5017,1915.7166,3569.338,1184.9601,1719.4404,7471.307,7839.5938,3361.268920159112,518.0886978320244,4382.617893554002,1054.1717368621698,3296.1371929389975,12088.882077655444,5865.895883090283
2025-10-12,,,,,,,,2373.4777772102425,6705.012770619691,9154.857957556997,1094.279896933898,3619.0673088537224,6869.867607381314,21935.493528439252,3799.984200000001,2220.5078,4199.465899999999,1494.1520999999996,1102.4182000000003,5585.293600000001,7974.899600000002,2493.2917825923478,2319.3387572251027,3579.811425350013,1287.5320790463286,1351.4829908500508,7309.394480230077,8589.694150616899,2912.2832,1828.2916,3490.8662,1214.7635,1733.4122,7511.038,7965.383,3375.339344009752,531.0063286127593,4381.90446737844,1062.907473061774,3241.6830465018497,12146.856133206753,5924.925940100007
2025-10-13,,,,,,,,2424.158493117022,6699.059854059884,9355.939970429681,1131.6343091452352,3693.295150329144,6965.656284665919,22218.388979174702,3474.6527000000015,2174.8811,4235.1351,1477.2123999999997,1133.2993000000001,5576.673600000001,8040.046300000005,2523.21638846323,2380.049863812928,3520.9313300372587,1304.1840125616634,1395.8986340225633,7450.741813026123,8559.769184631172,2908.245,1898.7289,3852.1829,1231.2202,1883.7626,7332.025,9032.786,3390.157729093532,540.6251156869581,4392.176365493929,1074.9184550441803,3197.7931928519747,12215.272349499279,5992.967420235298
2025-10-14,,,,,,,,2403.417169139147,6770.48733861744,9433.810835747565,1129.2123854139859,3720.5719188170992,6890.366869680594,22419.189009551348,3840.877600000001,2177.1789000000003,4236.8685,1487.0004999999999,1133.0352000000003,5576.673600000001,8040.490300000004,2547.189379997184,2359.9193820374,3576.2791745489303,1296.22517340955,1398.7920602335319,7461.374255693713,8563.879246448845,2968.9949,1665.5603,3578.9272,1231.6652,1776.4661,6911.9175,8094.8506,3403.4148648056566,554.5871905426162,4388.213588640647,1086.6749282813644,3149.234477415767,12272.163688779743,6064.357925109012
2025-10-15,,,,,,,,2391.8318518883348,6845.679399372726,9512.452049607531,1127.6825941860934,3754.0136738743167,6820.4103190942005,22667.262184386465,3438.580500000001,2172.3281,4243.5638,1485.5095999999996,1129.5847,5553.383600000001,8080.338700000004,2536.657931191164,2339.520738839087,3535.657681993119,1275.124452221463,1351.8892740281012,6853.182496151524,8545.4195390537,3016.6738,1620.7028,3632.224,1194.3354,1767.0356,6876.645,8551.165,3411.728210340797,569.5533362850807,4384.146281255386,1098.3514808675527,3102.363189536463,12336.663086603225,6138.967390113658
2025-10-16,,,,,,,,2384.652728884181,6926.786136288034,9588.178462900705,1125.2525277289712,3796.9562909783544,6758.19937406134,22971.094575168565,3763.042800000001,2194.0312999999996,4195.727800000001,1493.6084,1113.7741,5560.184900000001,8098.875100000004,2558.8523050866343,2275.4972584254956,3500.3744879640735,1300.8198920653329,1349.4784131811718,6823.911544376473,8397.700361104717,2919.633,1621.1852,3746.5283,1206.134,1830.5569,7108.235,8902.087,3426.434370065666,584.3922978966285,4378.838759532279,1112.4364058410717,3059.801296276542,12399.498864113604,6215.002065198221
2025-10-17,,,,,,,,2326.1194285922993,6978.083577560044,9690.455757898719,1118.8787608971893,3792.0551928672794,6647.3576587093985,23128.157614218708,3756.5575,2194.9216999999994,4196.6963,1490.5093,1109.0046000000002,5587.334500000001,8092.724000000003,2545.6280840353506,2328.278954110778,3480.5505820298285,1304.0365356303325,1353.5663197497502,7543.415694472452,8560.416401830847,2975.295,1692.0825,3745.3704,1203.3082,1746.3202,7182.75,8560.392,3437.9700114773627,597.1011515839331,4374.866161014502,1126.8515448549958,3019.032292588127,12465.914395221434,6296.662066584214
2025-10-18,,,,,,,,2398.6000923878605,7070.386781384821,9539.677219554142,1099.5109633545285,3854.136695539514,6583.231685197194,23184.05645835351,3765.9622000000004,2213.0991999999997,4190.0283,1492.1313,1108.2168000000004,5538.4051,8126.825300000002,2524.8176578574853,2261.9930584925055,3578.698794718643,1295.5108159774295,1354.773092936692,7405.501714910424,8477.731663669587,2875.0254,1841.0876,3295.7043,1228.0591,1784.5331,7126.5327,8697.895,3448.868143934476,611.8541645606778,4370.3935168429225,1133.2414248858024,2981.2062765598134,12532.008300401927,6378.912248121131
2025-10-19,,,,,,,,2357.5518719475194,7145.330597482942,9629.037445649523,1095.0183122589472,3872.9170696395004,6484.200964593176,23459.314620388745,3799.6184,2213.0991999999997,4190.6243,1492.1313,1112.0780000000004,5550.9998,8087.152400000003,2496.4617168032873,2265.865672924087,3582.303632215347,1295.5108159774295,1351.44945922136,7405.501714910424,8524.740727446455,2934.2173,1603.5597,3290.1465,1224.6187,1908.6145,7019.9805,8750.034,3455.6917576140663,625.6146031450163,4369.484217454966,1140.5547504115225,2946.6661519871773,12602.427977445914,6467.42938811336
2025-10-20,,,,,,,,2416.7682281737507,7147.4384661075765,9840.581279150887,1132.948581791473,3954.861339157789,6581.639686552636,23827.497374847317,3814.2928000000015,2155.781,4194.012000000001,1473.6417999999996,1137.7754000000002,5533.2361,8064.718900000004,2529.5981329970896,2298.9771754015305,3526.6812821418384,1319.9847615650688,1404.225485347441,7462.499188389711,8489.735116314669,2971.0315,1632.7507,3624.1584,1211.6372,1815.327,7421.0444,9146.451,3463.845428717427,637.8979898516985,4379.847636280246,1149.4256923842477,2923.3126071310508,12686.318921322982,6563.622913089522
2025-10-21,,,,,,,,2399.9628766098767,7221.3913966389155,9936.766712369106,1130.9916613235177,3981.807564401699,6503.360729702013,24089.456222625664,3832.546400000001,2155.781,4244.8274,1493.5964999999999,1135.9806000000003,5521.833300000001,8161.121600000004,2509.6019063141925,2298.9771754015305,3567.3229750356086,1328.8980109171753,1387.7383754316102,7447.698725957488,8363.261682258912,3122.5903,1898.262,3962.304,1194.8135,1816.6781,7806.814,8734.046,3467.582906673159,653.3951053266138,4381.113905677329,1156.3517567828046,2894.52434625018,12761.51059880826,6657.834178111244
2025-10-22,,,,,,,,2380.1611513784815,7292.837132400364,10036.839304714616,1128.341251633033,4004.352815559241,6420.773598193677,24352.441427565114,3800.774300000001,2162.5869,4205.1176000000005,1478.5720999999999,1133.0157000000002,5537.97,8098.340100000004,2535.106536649778,2284.2131799102453,3573.2013645229,1298.1383706646882,1356.6598724428886,7778.124783707313,8317.178716518063,2830.6584,1587.605,3832.049,1209.4723,1768.8485,7568.587,8902.896,3466.6931819320107,667.2682626510278,4382.736800283419,1163.5873426515043,2869.0804342401398,12836.08165137936,6753.298623377501
2025-10-23,,,,,,,,2354.054439837046,7359.771014189313,10140.597474216323,1125.0703335443175,4019.162578019368,6328.678097381632,24606.657274913792,3807.7231000000006,2199.1414999999997,4218.1668,1492.0695,1121.4531000000002,5553.2150999999985,8187.076100000006,2543.473289998559,2340.125223155452,3539.6792579558523,1303.4434839148323,1363.063658465275,7864.77771814716,8325.68388109847,2886.208,1793.048,3785.3008,1217.1473,1728.8157,7066.6777,9305.179,3459.3940404307564,680.2892799347952,4386.0256197849485,1170.9455451475144,2845.4007596509596,12901.260551507079,6850.292746044031
2025-10-24,,,,,,,,2360.818295566621,7442.0004679692665,10230.050542461862,1121.6022389467369,4058.184717148506,6262.249477753425,24870.774590060613,3803.987200000001,2189.1760999999997,4215.2458,1497.8464999999997,1114.4214000000002,5552.631699999999,8196.914300000006,2534.7077394218127,2302.0655791252684,3520.8801549875266,1297.5023249716644,1357.4980810582722,8390.2984447238,8346.403321944845,2663.9724,1766.342,3773.028,1199.9502,1775.4468,7314.8726,9244.57,3454.9547440893584,693.4295364500034,4391.904476024757,1179.735635265587,2825.3192002436663,12966.570025022564,6944.327018464308
2025-10-25,,,,,,,,2408.7737228361816,7525.914344669956,10109.94902834449,1101.8956241848493,4098.532121964034,6173.8378262099195,24982.375920264156,3806.8323000000005,2250.7062999999994,4207.987099999999,1498.3854999999999,1113.3165000000001,5538.0786,8209.608800000005,2493.515734955123,2334.3634956469286,3598.5570785353825,1297.2311298149843,1353.9999248159486,8344.03716508365,8488.170962614324,2670.3914,1631.0571,3325.3972,1213.0486,1762.8186,7291.024,9435.605,3446.4763495441366,708.5658037636662,4395.268629120489,1186.9799419140081,2803.350553310245,13028.751691330592,7036.66327048209
2025-10-26,,,,,,,,2383.801462256768,7611.394989960723,10202.64752541783,1097.076731831682,4127.133376380777,6078.122742706277,25264.86902758644,3824.369100000001,2233.2492999999995,4205.2619,1498.3854999999999,1113.3165000000001,5545.5907,8190.469500000004,2493.515734955123,2334.3634956469286,3598.5570785353825,1294.0248605266124,1368.2099475490318,8344.03716508365,8488.170962614324,2875.6365,1710.1493,3473.331,1221.768,1748.9734,7679.103,9407.278,3430.73130140423,721.2778606032248,4402.697070873638,1194.9978922409937,2776.678638828314,13091.80810542959,7126.6382396531835
2025-10-27,,,,,,,,2445.5593284436263,7616.9751859086555,10425.152785080601,1135.032759474274,4207.919218121597,6167.644934669615,25646.38972191643,3438.1459000000013,2180.1219999999994,4236.8958999999995,1489.3761,1131.6853000000003,5550.269499999999,8354.439500000006,2545.2844086990276,2380.0198413165763,3539.6172262774558,1299.5360956986283,1417.5390216109404,8353.793988016676,8427.742161944601,2711.9011,1780.3052,3802.254,1225.8372,1727.6104,7698.852,9560.444,3416.5781558655417,727.4531621643695,4422.039033053298,1204.1662060958065,2756.662740270024,13165.800758285144,7215.971923406156
2025-10-28,,,,,,,,2434.29464547345,7695.648113515417,10529.735774069602,1133.2018469215595,4235.941079101676,6081.072479389875,25909.223453214003,3440.356500000001,2135.9507999999996,4237.4487,1496.7563,1135.8081000000002,5540.1225,8323.794100000005,2560.393244739376,2380.0198413165763,3575.7756649595735,1330.8869205767826,1406.8326361212637,8309.17190106526,8357.911705148515,2831.294,2070.5366,3769.7778,1198.6166,1800.235,7580.1465,9728.017,3396.734194675532,735.3930049789254,4429.984361751978,1211.10360550947,2730.1879583327454,13227.81569968614,7299.18680892655
2025-10-29,,,,,,,,2427.431526502234,7775.300060671198,10635.988035146434,1131.0964063936744,4265.1190823948455,5996.187842389993,26176.94083506699,3771.169799999999,2127.2938,4215.015,1496.9091999999998,1134.4867000000002,5523.970299999999,8335.252800000002,2512.5984163050143,2373.1509752591624,3583.2140802568147,1281.7922925966795,1358.4832387355266,8515.12537606996,8321.911847559344,2942.5898,1710.6592,3903.3274,1190.489,1810.9369,7170.669,10010.829,3372.517219206791,741.8981195076921,4438.154515206089,1217.0207351221998,2703.847328873854,13289.36731320137,7379.086905547899
2025-10-30,,,,,,,,2426.946498900274,7857.593819126696,10742.194213736635,1128.6554829674021,4298.292078884014,5915.604626065983,26454.463025283247,3798.139899999999,2156.2086999999997,4200.822700000001,1496.5296999999998,1122.9542,5520.639499999999,8374.840500000002,2524.5316186978544,2341.683005458296,3600.6171423248506,1295.7988305853437,1363.047711807911,8470.067370812249,8310.89389976034,2760.693,1963.821,3628.4312,1204.6599,1796.7748,7488.551,10052.129,3344.829788309395,747.6170279013055,4446.24892099151,1219.846267704486,2677.6054823500376,13353.26930485301,7451.875734586476
2025-10-31,,,,,,,,2419.380769096068,7935.395540777145,10853.623687568721,1125.9145914972767,4323.072292361702,5829.0735881735245,26763.05663691235,3794.2969999999996,2157.0990999999995,4201.802299999999,1499.8801999999996,1114.4214000000002,5512.1133,8415.232800000002,2511.4905503048544,2506.296717779226,3592.3297233488356,1292.5935745251206,1365.583143638831,8124.210595660135,8598.940630162502,2838.195,1862.0873,3707.787,1229.3029,1807.7089,6912.437,10404.428,3314.6827127611145,754.2599758887916,4457.928118149304,1221.095871996144,2649.604630366006,13420.123963231605,7521.281566407131
2025-11-01,,,,,,,,2353.5762501032136,7993.30868966948,10692.16357013063,1109.8636278615922,4367.6649696603945,5757.95898724246,26778.446789308076,3785.1178999999997,2232.6223000000005,4189.3299,1497.7466999999992,1100.6531000000004,5556.281800000001,8242.938600000003,2518.604476852637,2324.0218208043643,3449.0494628138663,1310.4124027280145,1363.9172649727116,8473.165456653483,8569.977556206519,2561.0505,1808.1359,3566.8584,1259.08,1797.216,7132.2817,9936.311,3269.3873445623626,757.1728288997041,4463.171138202402,1225.9878924591264,2615.3299328734724,13496.728166026014,7594.991132695685
